2026-07-04 02:19:34,893 | WARNING | features.sentiment | No news table found. Run fetch_news() first.
2026-07-04 04:08:30,678 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-25 | score=0.000 | n=1
2026-07-04 04:08:30,716 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-29 | score=0.873 | n=2
2026-07-04 04:08:30,869 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-30 | score=0.000 | n=4
2026-07-04 04:08:30,887 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:30,906 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-02 | score=0.000 | n=1
2026-07-04 04:08:31,072 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:31,278 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-01 | score=0.288 | n=5
2026-07-04 04:08:31,315 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-02 | score=-0.187 | n=2
2026-07-04 04:08:31,439 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-03 | score=-0.322 | n=3
2026-07-04 04:08:31,539 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-03 | score=-0.429 | n=2
2026-07-04 04:08:31,556 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-07 | score=0.000 | n=1
2026-07-04 04:08:31,637 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-08 | score=-0.945 | n=1
2026-07-04 04:08:31,671 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-11 | score=0.407 | n=2
2026-07-04 04:08:31,688 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-12 | score=-0.892 | n=1
2026-07-04 04:08:31,775 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-15 | score=0.000 | n=1
2026-07-04 04:08:31,791 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-18 | score=0.000 | n=1
2026-07-04 04:08:31,808 | INFO | features.sentiment | Sentiment scored: ITW 2026-07-03 | score=-0.848 | n=1
2026-07-04 04:08:32,031 | INFO | features.sentiment | Sentiment scored: JNJ 2026-07-02 | score=-0.106 | n=6
2026-07-04 04:08:32,163 | INFO | features.sentiment | Sentiment scored: JNJ 2026-07-03 | score=0.000 | n=4
2026-07-04 04:08:32,269 | INFO | features.sentiment | Sentiment scored: JPM 2026-07-02 | score=-0.833 | n=2
2026-07-04 04:08:32,524 | INFO | features.sentiment | Sentiment scored: JPM 2026-07-03 | score=0.112 | n=8
2026-07-04 04:08:32,604 | INFO | features.sentiment | Sentiment scored: KO 2026-07-02 | score=0.000 | n=1
2026-07-04 04:08:33,007 | INFO | features.sentiment | Sentiment scored: KO 2026-07-03 | score=0.105 | n=9
2026-07-04 04:08:33,086 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-15 | score=0.821 | n=1
2026-07-04 04:08:33,207 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-16 | score=0.036 | n=3
2026-07-04 04:08:33,282 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-25 | score=0.000 | n=1
2026-07-04 04:08:33,299 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-28 | score=0.935 | n=1
2026-07-04 04:08:33,316 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-29 | score=0.000 | n=1
2026-07-04 04:08:33,332 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:33,349 | INFO | features.sentiment | Sentiment scored: LIN 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:33,365 | INFO | features.sentiment | Sentiment scored: LIN 2026-07-02 | score=0.492 | n=1
2026-07-04 04:08:33,450 | INFO | features.sentiment | Sentiment scored: MA 2026-07-02 | score=0.161 | n=5
2026-07-04 04:08:33,679 | INFO | features.sentiment | Sentiment scored: MA 2026-07-03 | score=-0.072 | n=5
2026-07-04 04:08:33,846 | INFO | features.sentiment | Sentiment scored: MCD 2026-07-02 | score=0.287 | n=5
2026-07-04 04:08:34,006 | INFO | features.sentiment | Sentiment scored: MCD 2026-07-03 | score=0.010 | n=5
2026-07-04 04:08:34,096 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-25 | score=0.000 | n=1
2026-07-04 04:08:34,208 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-29 | score=-0.203 | n=3
2026-07-04 04:08:34,226 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-30 | score=0.867 | n=1
2026-07-04 04:08:34,322 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-01 | score=0.318 | n=2
2026-07-04 04:08:34,356 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-02 | score=0.441 | n=2
2026-07-04 04:08:34,435 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:34,452 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-26 | score=0.000 | n=1
2026-07-04 04:08:34,534 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:34,694 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-29 | score=0.471 | n=2
2026-07-04 04:08:34,829 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-30 | score=0.000 | n=4
2026-07-04 04:08:34,905 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:34,984 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:35,038 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-17 | score=-0.005 | n=3
2026-07-04 04:08:35,138 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-18 | score=0.249 | n=2
2026-07-04 04:08:35,155 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-23 | score=0.000 | n=1
2026-07-04 04:08:35,171 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-24 | score=0.000 | n=1
2026-07-04 04:08:35,188 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-01 | score=0.811 | n=1
2026-07-04 04:08:35,289 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-02 | score=-0.458 | n=2
2026-07-04 04:08:35,779 | INFO | features.sentiment | Sentiment scored: META 2026-07-03 | score=0.173 | n=10
2026-07-04 04:08:35,983 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-29 | score=0.688 | n=5
2026-07-04 04:08:36,000 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-30 | score=-0.558 | n=1
2026-07-04 04:08:36,017 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-01 | score=0.000 | n=1
2026-07-04 04:08:36,095 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-02 | score=0.000 | n=1
2026-07-04 04:08:36,112 | INFO | features.sentiment | Sentiment scored: MMC 2026-04-16 | score=0.000 | n=1
2026-07-04 04:08:36,129 | INFO | features.sentiment | Sentiment scored: MMC 2026-06-04 | score=-0.917 | n=1
2026-07-04 04:08:36,259 | INFO | features.sentiment | Sentiment scored: MO 2026-07-01 | score=0.271 | n=4
2026-07-04 04:08:36,464 | INFO | features.sentiment | Sentiment scored: MO 2026-07-02 | score=0.116 | n=5
2026-07-04 04:08:36,483 | INFO | features.sentiment | Sentiment scored: MO 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:36,602 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-01 | score=-0.073 | n=3
2026-07-04 04:08:36,808 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-02 | score=-0.120 | n=5
2026-07-04 04:08:36,842 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-03 | score=0.000 | n=2
2026-07-04 04:08:36,970 | INFO | features.sentiment | Sentiment scored: MS 2026-07-02 | score=-0.247 | n=4
2026-07-04 04:08:37,132 | INFO | features.sentiment | Sentiment scored: MS 2026-07-03 | score=-0.111 | n=6
2026-07-04 04:08:37,498 | INFO | features.sentiment | Sentiment scored: MSFT 2026-07-03 | score=-0.314 | n=10
2026-07-04 04:08:37,594 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-02 | score=0.150 | n=6
2026-07-04 04:08:37,661 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-03 | score=0.209 | n=4
2026-07-04 04:08:37,697 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-02 | score=0.053 | n=2
2026-07-04 04:08:38,220 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-03 | score=-0.005 | n=8
2026-07-04 04:08:38,301 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:38,756 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-02 | score=0.335 | n=8
2026-07-04 04:08:38,841 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:38,860 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-11 | score=0.000 | n=1
2026-07-04 04:08:38,876 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-13 | score=-0.951 | n=1
2026-07-04 04:08:38,894 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-15 | score=0.000 | n=1
2026-07-04 04:08:38,970 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-19 | score=0.000 | n=1
2026-07-04 04:08:39,021 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-24 | score=0.119 | n=3
2026-07-04 04:08:39,038 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-25 | score=0.818 | n=1
2026-07-04 04:08:39,054 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:39,071 | INFO | features.sentiment | Sentiment scored: NSC 2026-07-01 | score=-0.966 | n=1
2026-07-04 04:08:39,088 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-02 | score=0.931 | n=1
2026-07-04 04:08:39,618 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-03 | score=0.081 | n=9
2026-07-04 04:08:40,043 | INFO | features.sentiment | Sentiment scored: ORCL 2026-07-03 | score=-0.188 | n=10
2026-07-04 04:08:40,206 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-02 | score=-0.153 | n=6
2026-07-04 04:08:40,335 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-03 | score=-0.102 | n=4
2026-07-04 04:08:40,466 | INFO | features.sentiment | Sentiment scored: PG 2026-07-01 | score=-0.447 | n=4
2026-07-04 04:08:40,580 | INFO | features.sentiment | Sentiment scored: PG 2026-07-02 | score=0.000 | n=3
2026-07-04 04:08:40,695 | INFO | features.sentiment | Sentiment scored: PG 2026-07-03 | score=0.000 | n=3
2026-07-04 04:08:40,793 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-24 | score=0.446 | n=2
2026-07-04 04:08:40,894 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-25 | score=0.422 | n=2
2026-07-04 04:08:40,998 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-26 | score=0.000 | n=2
2026-07-04 04:08:41,095 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-29 | score=0.882 | n=2
2026-07-04 04:08:41,112 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:41,193 | INFO | features.sentiment | Sentiment scored: PLD 2026-07-02 | score=0.000 | n=1
2026-07-04 04:08:41,211 | INFO | features.sentiment | Sentiment scored: PM 2026-06-29 | score=0.000 | n=1
2026-07-04 04:08:41,356 | INFO | features.sentiment | Sentiment scored: PM 2026-06-30 | score=-0.102 | n=5
2026-07-04 04:08:41,372 | INFO | features.sentiment | Sentiment scored: PM 2026-07-01 | score=0.546 | n=1
2026-07-04 04:08:41,406 | INFO | features.sentiment | Sentiment scored: PM 2026-07-02 | score=0.654 | n=2
2026-07-04 04:08:41,422 | INFO | features.sentiment | Sentiment scored: PM 2026-07-03 | score=0.919 | n=1
2026-07-04 04:08:41,473 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-26 | score=0.564 | n=3
2026-07-04 04:08:41,592 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-30 | score=0.000 | n=3
2026-07-04 04:08:41,625 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-01 | score=0.306 | n=2
2026-07-04 04:08:41,659 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-02 | score=0.000 | n=2
2026-07-04 04:08:41,675 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-09 | score=0.000 | n=1
2026-07-04 04:08:41,693 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-11 | score=-0.783 | n=1
2026-07-04 04:08:41,766 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-15 | score=-0.203 | n=4
2026-07-04 04:08:41,784 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-23 | score=0.000 | n=1
2026-07-04 04:08:41,803 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-24 | score=0.000 | n=1
2026-07-04 04:08:41,821 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-26 | score=0.948 | n=1
2026-07-04 04:08:41,839 | INFO | features.sentiment | Sentiment scored: PSA 2026-07-01 | score=0.863 | n=1
2026-07-04 04:08:41,877 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-25 | score=0.000 | n=2
2026-07-04 04:08:41,899 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-26 | score=0.000 | n=1
2026-07-04 04:08:42,245 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-28 | score=0.000 | n=3
2026-07-04 04:08:42,317 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-30 | score=0.136 | n=4
2026-07-04 04:08:42,435 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-02 | score=0.225 | n=3
2026-07-04 04:08:42,612 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-03 | score=0.116 | n=7
2026-07-04 04:08:42,629 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:42,646 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-29 | score=-0.568 | n=1
2026-07-04 04:08:42,744 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-30 | score=-0.469 | n=2
2026-07-04 04:08:42,762 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:42,895 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-02 | score=0.018 | n=4
2026-07-04 04:08:42,914 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-03 | score=0.943 | n=1
2026-07-04 04:08:43,105 | INFO | features.sentiment | Sentiment scored: SO 2026-06-24 | score=0.000 | n=3
2026-07-04 04:08:43,191 | INFO | features.sentiment | Sentiment scored: SO 2026-06-25 | score=0.944 | n=1
2026-07-04 04:08:43,227 | INFO | features.sentiment | Sentiment scored: SO 2026-06-26 | score=0.339 | n=2
2026-07-04 04:08:43,244 | INFO | features.sentiment | Sentiment scored: SO 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:43,260 | INFO | features.sentiment | Sentiment scored: SO 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:43,277 | INFO | features.sentiment | Sentiment scored: SO 2026-07-02 | score=0.000 | n=1
2026-07-04 04:08:43,293 | INFO | features.sentiment | Sentiment scored: SO 2026-07-03 | score=0.837 | n=1
2026-07-04 04:08:43,408 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-29 | score=0.265 | n=3
2026-07-04 04:08:43,426 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-30 | score=0.937 | n=1
2026-07-04 04:08:43,567 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-01 | score=-0.135 | n=5
2026-07-04 04:08:43,585 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-02 | score=0.000 | n=1
2026-07-04 04:08:43,820 | INFO | features.sentiment | Sentiment scored: SPY 2026-07-02 | score=-0.316 | n=5
2026-07-04 04:08:44,167 | INFO | features.sentiment | Sentiment scored: SPY 2026-07-03 | score=-0.192 | n=5
2026-07-04 04:08:44,184 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-25 | score=0.000 | n=1
2026-07-04 04:08:44,201 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-26 | score=0.953 | n=1
2026-07-04 04:08:44,217 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:44,251 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-29 | score=0.402 | n=2
2026-07-04 04:08:44,285 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-30 | score=0.929 | n=2
2026-07-04 04:08:44,302 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-01 | score=0.828 | n=1
2026-07-04 04:08:44,400 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-02 | score=-0.267 | n=2
2026-07-04 04:08:44,484 | INFO | features.sentiment | Sentiment scored: T 2026-07-02 | score=-0.187 | n=5
2026-07-04 04:08:44,632 | INFO | features.sentiment | Sentiment scored: T 2026-07-03 | score=0.178 | n=5
2026-07-04 04:08:44,810 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-01 | score=0.485 | n=3
2026-07-04 04:08:45,002 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-02 | score=0.225 | n=4
2026-07-04 04:08:45,053 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-03 | score=0.296 | n=3
2026-07-04 04:08:45,152 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-02 | score=0.145 | n=6
2026-07-04 04:08:45,343 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-03 | score=-0.215 | n=4
2026-07-04 04:08:45,361 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-24 | score=0.000 | n=1
2026-07-04 04:08:45,634 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-25 | score=0.000 | n=3
2026-07-04 04:08:45,714 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-26 | score=0.000 | n=1
2026-07-04 04:08:45,813 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-28 | score=0.419 | n=2
2026-07-04 04:08:45,830 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:45,926 | INFO | features.sentiment | Sentiment scored: TMO 2026-07-03 | score=0.404 | n=2
2026-07-04 04:08:46,368 | INFO | features.sentiment | Sentiment scored: TSLA 2026-07-03 | score=-0.020 | n=10
2026-07-04 04:08:46,448 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-27 | score=0.000 | n=1
2026-07-04 04:08:46,466 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-29 | score=0.649 | n=1
2026-07-04 04:08:46,730 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-30 | score=-0.009 | n=4
2026-07-04 04:08:46,748 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:46,844 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-02 | score=0.000 | n=2
2026-07-04 04:08:46,924 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-03 | score=0.000 | n=1
2026-07-04 04:08:47,308 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-02 | score=-0.039 | n=7
2026-07-04 04:08:47,426 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-03 | score=0.056 | n=3
2026-07-04 04:08:47,508 | INFO | features.sentiment | Sentiment scored: USB 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:47,527 | INFO | features.sentiment | Sentiment scored: USB 2026-06-29 | score=0.804 | n=1
2026-07-04 04:08:47,580 | INFO | features.sentiment | Sentiment scored: USB 2026-06-30 | score=0.577 | n=3
2026-07-04 04:08:47,676 | INFO | features.sentiment | Sentiment scored: USB 2026-07-01 | score=0.471 | n=2
2026-07-04 04:08:47,726 | INFO | features.sentiment | Sentiment scored: USB 2026-07-03 | score=0.230 | n=3
2026-07-04 04:08:47,809 | INFO | features.sentiment | Sentiment scored: V 2026-07-02 | score=0.047 | n=5
2026-07-04 04:08:48,021 | INFO | features.sentiment | Sentiment scored: V 2026-07-03 | score=0.038 | n=5
2026-07-04 04:08:48,101 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-27 | score=0.000 | n=1
2026-07-04 04:08:48,181 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-30 | score=0.000 | n=1
2026-07-04 04:08:48,293 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-01 | score=0.184 | n=3
2026-07-04 04:08:48,326 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-02 | score=0.875 | n=2
2026-07-04 04:08:48,375 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-03 | score=0.310 | n=3
2026-07-04 04:08:48,514 | INFO | features.sentiment | Sentiment scored: VZ 2026-07-02 | score=0.169 | n=5
2026-07-04 04:08:48,662 | INFO | features.sentiment | Sentiment scored: VZ 2026-07-03 | score=0.178 | n=5
2026-07-04 04:08:48,711 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-01 | score=0.701 | n=3
2026-07-04 04:08:48,856 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-02 | score=0.031 | n=5
2026-07-04 04:08:48,952 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-03 | score=-0.478 | n=2
2026-07-04 04:08:48,969 | INFO | features.sentiment | Sentiment scored: WM 2026-06-24 | score=0.000 | n=1
2026-07-04 04:08:49,002 | INFO | features.sentiment | Sentiment scored: WM 2026-06-26 | score=0.469 | n=2
2026-07-04 04:08:49,019 | INFO | features.sentiment | Sentiment scored: WM 2026-06-27 | score=0.000 | n=1
2026-07-04 04:08:49,036 | INFO | features.sentiment | Sentiment scored: WM 2026-06-28 | score=0.828 | n=1
2026-07-04 04:08:49,052 | INFO | features.sentiment | Sentiment scored: WM 2026-07-01 | score=0.000 | n=1
2026-07-04 04:08:49,085 | INFO | features.sentiment | Sentiment scored: WM 2026-07-02 | score=-0.344 | n=2
2026-07-04 04:08:49,182 | INFO | features.sentiment | Sentiment scored: WM 2026-07-03 | score=0.475 | n=2
2026-07-04 04:08:49,280 | INFO | features.sentiment | Sentiment scored: WMT 2026-07-02 | score=-0.370 | n=2
2026-07-04 04:08:49,608 | INFO | features.sentiment | Sentiment scored: WMT 2026-07-03 | score=0.174 | n=8
2026-07-04 04:08:49,833 | INFO | features.sentiment | Sentiment scored: XOM 2026-07-02 | score=0.098 | n=6
2026-07-04 04:08:49,960 | INFO | features.sentiment | Sentiment scored: XOM 2026-07-03 | score=0.387 | n=4
2026-07-04 04:08:49,978 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-18 | score=0.000 | n=1
2026-07-04 04:08:50,080 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-22 | score=-0.401 | n=2
2026-07-04 04:08:50,159 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-23 | score=0.737 | n=1
2026-07-04 04:08:50,176 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-26 | score=-0.871 | n=1
2026-07-04 04:08:50,193 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-28 | score=0.000 | n=1
2026-07-04 04:08:50,211 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-29 | score=0.000 | n=1
2026-07-04 04:08:50,260 | INFO | features.sentiment | Sentiment scored: ZTS 2026-07-01 | score=-0.553 | n=3
2026-07-04 04:08:50,302 | INFO | features.sentiment | Sentiment features computed: 398 rows
2026-07-04 04:08:50,467 | INFO | features.builder | Feature matrix built: 172161 rows x 42 cols
2026-07-04 04:08:52,166 | INFO | evaluation.metrics | MAE:0.0033 RMSE:0.0088 R2:0.9914
2026-07-04 04:08:52,181 | INFO | evaluation.metrics | Information Coefficient: 0.9991
2026-07-04 04:08:52,182 | INFO | evaluation.metrics | Signal Sharpe: 18.4685
2026-07-04 04:08:52,186 | INFO | backtest.walkforward | Fold 2022 | IC:0.9991 | Sharpe:18.4685 | MAE:0.0033
2026-07-04 04:08:54,179 | INFO | evaluation.metrics | MAE:0.0019 RMSE:0.0070 R2:0.9916
2026-07-04 04:08:54,191 | INFO | evaluation.metrics | Information Coefficient: 0.9997
2026-07-04 04:08:54,192 | INFO | evaluation.metrics | Signal Sharpe: 17.6031
2026-07-04 04:08:54,197 | INFO | backtest.walkforward | Fold 2023 | IC:0.9997 | Sharpe:17.6031 | MAE:0.0019
2026-07-04 04:08:56,754 | INFO | evaluation.metrics | MAE:0.0018 RMSE:0.0062 R2:0.9927
2026-07-04 04:08:56,765 | INFO | evaluation.metrics | Information Coefficient: 0.9997
2026-07-04 04:08:56,766 | INFO | evaluation.metrics | Signal Sharpe: 17.6952
2026-07-04 04:08:56,770 | INFO | backtest.walkforward | Fold 2024 | IC:0.9997 | Sharpe:17.6952 | MAE:0.0018
2026-07-04 04:08:56,789 | INFO | __main__ | ═══ Pipeline Complete ═══
2026-07-04 04:13:34,768 | INFO | features.technical | Technicals computed: 176000 rows
2026-07-04 04:13:34,870 | INFO | features.fundamental | Fundamental ratios computed for 456 rows
2026-07-04 04:13:35,186 | INFO | features.valuation | Valuation computed locally: 100 rows
2026-07-04 04:13:35,664 | INFO | features.sentiment | Loading FinBERT model...
2026-07-04 04:13:40,330 | INFO | features.sentiment | Sentiment scored: AAPL 2026-07-02 | score=0.000 | n=1
2026-07-04 04:13:44,719 | INFO | features.sentiment | Sentiment scored: AAPL 2026-07-03 | score=-0.200 | n=9
2026-07-04 04:13:48,486 | INFO | features.sentiment | Sentiment scored: ABBV 2026-07-02 | score=-0.204 | n=7
2026-07-04 04:13:49,124 | INFO | features.sentiment | Sentiment scored: ABBV 2026-07-03 | score=0.526 | n=3
2026-07-04 04:13:49,144 | INFO | features.sentiment | Sentiment scored: ABT 2026-06-29 | score=0.000 | n=1
2026-07-04 04:13:49,767 | INFO | features.sentiment | Sentiment scored: ABT 2026-06-30 | score=0.000 | n=1
2026-07-04 04:13:50,443 | INFO | features.sentiment | Sentiment scored: ABT 2026-07-01 | score=0.033 | n=4
2026-07-04 04:13:50,494 | INFO | features.sentiment | Sentiment scored: ABT 2026-07-02 | score=0.082 | n=3
2026-07-04 04:13:50,511 | INFO | features.sentiment | Sentiment scored: ABT 2026-07-03 | score=0.701 | n=1
2026-07-04 04:13:51,172 | INFO | features.sentiment | Sentiment scored: ACN 2026-07-01 | score=0.380 | n=4
2026-07-04 04:13:51,262 | INFO | features.sentiment | Sentiment scored: ACN 2026-07-02 | score=-0.010 | n=4
2026-07-04 04:13:51,302 | INFO | features.sentiment | Sentiment scored: ACN 2026-07-03 | score=0.000 | n=2
2026-07-04 04:13:51,435 | INFO | features.sentiment | Sentiment scored: ADI 2026-06-27 | score=0.117 | n=4
2026-07-04 04:13:51,529 | INFO | features.sentiment | Sentiment scored: ADI 2026-06-29 | score=0.689 | n=2
2026-07-04 04:13:51,546 | INFO | features.sentiment | Sentiment scored: ADI 2026-06-30 | score=0.920 | n=1
2026-07-04 04:13:51,580 | INFO | features.sentiment | Sentiment scored: ADI 2026-07-01 | score=-0.447 | n=2
2026-07-04 04:13:51,598 | INFO | features.sentiment | Sentiment scored: ADI 2026-07-02 | score=0.000 | n=1
2026-07-04 04:13:51,633 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-12 | score=0.000 | n=2
2026-07-04 04:13:51,651 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-14 | score=-0.875 | n=1
2026-07-04 04:13:51,669 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-17 | score=0.000 | n=1
